id;ident;type;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;gps_code;iata_code;local_code;home_link;wikipedia_link
4511;LTAE;medium_airport;Akıncı Air Base;40.078899383499994;32.5656013489;2767;AS;TR;TR-06;Ankara;no;LTAE;;;;https://en.wikipedia.org/wiki/Ak%C4%B1nc%C4%B1_Air_Base
4512;LTAF;medium_airport;Adana Şakirpaşa Airport;36.982201;35.280399;65;AS;TR;TR-01;Seyhan;yes;LTAF;ADA;;;https://en.wikipedia.org/wiki/Adana_%C5%9Eakirpa%C5%9Fa_Airport
4513;LTAG;medium_airport;İncirlik Air Base;37.002102;35.4259;238;AS;TR;TR-01;Sarıçam;no;LTAG;UAB;;;https://en.wikipedia.org/wiki/Incirlik_Air_Base
4514;LTAH;medium_airport;Afyon Air Base;38.726398;30.601101;3310;AS;TR;TR-03;Afyonkarahisar;no;LTAH;AFY;;;https://en.wikipedia.org/wiki/Afyon_Airport
4515;LTAI;large_airport;Antalya International Airport;36.898701;30.800501;177;AS;TR;TR-07;Antalya;yes;LTAI;AYT;;http://www.antalya.dhmi.gov.tr/havaalanlari/default.aspx?hv=4;https://en.wikipedia.org/wiki/Antalya_Airport
4516;LTAJ;medium_airport;Gaziantep International Airport;36.947201;37.478699;2315;AS;TR;TR-27;Gaziantep;yes;LTAJ;GZT;;;https://en.wikipedia.org/wiki/O%C4%9Fuzeli_Airport
30013;LTAL;medium_airport;Kastamonu Airport;41.314201;33.795799;3520;AS;TR;TR-37;Kastamonu;no;LTAL;KFS;;https://www.dhmi.gov.tr/Sayfalar/Havalimani/Kastamonu/AnaSayfa.aspx;https://en.wikipedia.org/wiki/Kastamonu_Airport
4518;LTAN;medium_airport;Konya Airport;37.979;32.561901;3392;AS;TR;TR-42;Konya;yes;LTAN;KYA;;http://www.konya.dhmi.gov.tr/havaalanlari/default.aspx?hv=28;https://en.wikipedia.org/wiki/Konya_Airport
30585;LTAS;medium_airport;Zonguldak Çaycuma Airport;41.506401;32.0886;44;AS;TR;TR-67;Zonguldak;yes;LTAS;ONQ;;;https://en.wikipedia.org/wiki/Zonguldak_Airport
4522;LTAT;medium_airport;Malatya Erhaç Airport;38.435298919699996;38.0909996033;2828;AS;TR;TR-44;Malatya;yes;LTAT;MLX;;;https://en.wikipedia.org/wiki/Erha%C3%A7_Airport
4523;LTAU;medium_airport;Kayseri Erkilet Airport;38.770401001;35.4953994751;3463;AS;TR;TR-38;Kayseri;yes;LTAU;ASR;;;https://en.wikipedia.org/wiki/Erkilet_Airport
4524;LTAV;medium_airport;Sivrihisar Airport;39.451499938964844;31.365299224853516;3185;AS;TR;TR-26;Sivrihisar;no;LTAV;;;;
4525;LTAW;medium_airport;Tokat Airport;40.32472;36.39056;1859;AS;TR;TR-60;Tokat;yes;LTAW;TJK;;;https://en.wikipedia.org/wiki/Tokat_Airport
4526;LTAY;medium_airport;Çardak Airport;37.7855987549;29.7012996674;2795;AS;TR;TR-20;Denizli;yes;LTAY;DNZ;;;https://en.wikipedia.org/wiki/%C3%87ardak_Airport
4528;LTBA;large_airport;İstanbul Atatürk Airport;40.971913;28.823714;163;EU;TR;TR-34;Bakırköy, Istanbul;yes;LTBA;ISL;;http://www.ataturkairport.com/eng/;https://en.wikipedia.org/wiki/Istanbul_Atat%C3%BCrk_Airport
4529;LTBF;medium_airport;Balıkesir Airport;39.619301;27.926001;340;AS;TR;TR-10;Balıkesir;yes;LTBF;BZI;;;https://en.wikipedia.org/wiki/Bal%C4%B1kesir_Airport
4530;LTBG;medium_airport;Bandırma Airport;40.318001;27.977699;170;AS;TR;TR-10;Bandırma;no;LTBG;BDM;;;https://en.wikipedia.org/wiki/Band%C4%B1rma_Airport
4531;LTBH;medium_airport;Çanakkale Airport;40.1376991272;26.4267997742;23;AS;TR;TR-17;Çanakkale;yes;LTBH;CKZ;;;https://en.wikipedia.org/wiki/%C3%87anakkale_Airport
4532;LTBI;medium_airport;Eskişehir Air Base;39.7840995789;30.582099914599997;2581;AS;TR;TR-26;;no;LTBI;ESK;;;https://en.wikipedia.org/wiki/Eski%C5%9Fehir_Airport
4533;LTBJ;large_airport;Adnan Menderes International Airport;38.2924;27.157;412;AS;TR;TR-35;Gaziemir;yes;LTBJ;ADB;;http://www.adnanmenderesairport.com;https://en.wikipedia.org/wiki/Adnan_Menderes_Airport
4535;LTBL;medium_airport;Çiğli Airport;38.513;27.010099;16;AS;TR;TR-35;Çiğli;no;LTBL;IGL;;;https://en.wikipedia.org/wiki/%C3%87i%C4%9Fli_Air_Base
4538;LTBO;medium_airport;Uşak Airport;38.681499;29.471701;2897;AS;TR;TR-64;Uşak;no;LTBO;USQ;;https://www.dhmi.gov.tr/Sayfalar/Havalimani/Usak/AnaSayfa.aspx;https://en.wikipedia.org/wiki/U%C5%9Fak_Airport
4540;LTBQ;medium_airport;Cengiz Topel Airport;40.735001;30.0833;182;AS;TR;TR-41;Kartepe;no;LTBQ;KCO;;;https://en.wikipedia.org/wiki/Cengiz_Topel_Naval_Air_Station
4541;LTBR;medium_airport;Bursa Yenişehir Airport;40.255199;29.562599;764;AS;TR;TR-16;Yenişehir;yes;LTBR;YEI;;;https://en.wikipedia.org/wiki/Yeni%C5%9Fehir_Airport
4542;LTBS;large_airport;Dalaman International Airport;36.7131004333;28.7924995422;20;AS;TR;TR-48;Dalaman;yes;LTBS;DLM;;;https://en.wikipedia.org/wiki/Dalaman_Airport
4543;LTBT;medium_airport;Akhisar Airport / Akhisar Air Base;38.808899;27.8339;263;AS;TR;TR-45;Akhisar;no;LTBT;;;;
4544;LTBU;medium_airport;Tekirdağ Çorlu Airport;41.13819885253906;27.919099807739258;574;EU;TR;TR-59;Çorlu;yes;LTBU;TEQ;;;https://en.wikipedia.org/wiki/Tekirda%C4%9F_%C3%87orlu_Airport
4546;LTBX;medium_airport;İstanbul Samandıra Army Air Base;40.993;29.216499;400;AS;TR;TR-34;Ümraniye, Istanbul;no;LTBX;;;;https://en.wikipedia.org/wiki/Istanbul_Samand%C4%B1ra_Army_Air_Base
4547;LTBY;medium_airport;Anadolu Airport;39.809898;30.5194;2588;AS;TR;TR-26;Eskişehir;yes;LTBY;AOE;;;https://en.wikipedia.org/wiki/Anadolu_Airport
4548;LTCA;medium_airport;Elazığ Airport;38.597974;39.28348;2927;AS;TR;TR-23;Elazığ;yes;LTCA;EZS;;;https://en.wikipedia.org/wiki/Elaz%C4%B1%C4%9F_Airport
44789;LTCB;medium_airport;Ordu–Giresun Airport;40.966872;38.085995;11;AS;TR;TR-52;Ordu;yes;LTCB;OGU;OGU;http://www.dhmi.gov.tr/havaalanlari.aspx?hv=54;https://en.wikipedia.org/wiki/Ordu%E2%80%93Giresun_Airport
4549;LTCC;medium_airport;Diyarbakır Airport;37.893902;40.201;2251;AS;TR;TR-21;Diyarbakır;yes;LTCC;DIY;;;https://en.wikipedia.org/wiki/Diyarbak%C4%B1r_Airport
4550;LTCD;medium_airport;Erzincan Airport;39.7102012634;39.527000427199994;3783;AS;TR;TR-24;Erzincan;yes;LTCD;ERC;;;https://en.wikipedia.org/wiki/Erzincan_Airport
4551;LTCE;medium_airport;Erzurum International Airport;39.956501;41.1702;5763;AS;TR;TR-25;Erzurum;yes;LTCE;ERZ;;;https://en.wikipedia.org/wiki/Erzurum_Airport
4552;LTCF;medium_airport;Kars Airport;40.562198638916016;43.1150016784668;5889;AS;TR;TR-36;Kars;yes;LTCF;KSY;;;https://en.wikipedia.org/wiki/Kars_Airport
4553;LTCG;medium_airport;Trabzon International Airport;40.995098;39.7897;104;AS;TR;TR-61;Trabzon;yes;LTCG;TZX;;;https://en.wikipedia.org/wiki/Trabzon_Airport
4555;LTCI;medium_airport;Van Ferit Melen Airport;38.46820068359375;43.332298278808594;5480;AS;TR;TR-65;Van;yes;LTCI;VAN;;;https://en.wikipedia.org/wiki/Ferit_Melen_Airport
4556;LTCJ;medium_airport;Batman Airport;37.929000854499996;41.1166000366;1822;AS;TR;TR-72;Batman;yes;LTCJ;BAL;;;https://en.wikipedia.org/wiki/Batman_Airport
4557;LTCK;medium_airport;Muş Airport;38.747798919677734;41.66120147705078;4157;AS;TR;TR-49;Muş;yes;LTCK;MSR;;;https://en.wikipedia.org/wiki/Mu%C5%9F_Airport
4558;LTCL;medium_airport;Siirt Airport;37.97890090942383;41.84040069580078;2001;AS;TR;TR-56;Siirt;no;LTCL;SXZ;;;https://en.wikipedia.org/wiki/Siirt_Airport
30418;LTCM;medium_airport;Sinop Airport;42.018313;35.071774;20;AS;TR;TR-57;Sinop;yes;LTCM;NOP;;;https://en.wikipedia.org/wiki/Sinop_Airport
4559;LTCN;medium_airport;Kahramanmaraş Airport;37.5388259888;36.9535217285;1723;AS;TR;TR-46;Kahramanmaraş;yes;LTCN;KCM;;;https://en.wikipedia.org/wiki/Kahramanmara%C5%9F_Airport
4560;LTCO;medium_airport;Ağrı Airport;39.655642;43.025742;5462;AS;TR;TR-04;Ağrı;yes;LTCO;AJI;;;https://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_Airport
4561;LTCP;medium_airport;Adıyaman Airport;37.7314;38.468899;2216;AS;TR;TR-02;Adıyaman;yes;LTCP;ADF;;;https://en.wikipedia.org/wiki/Ad%C4%B1yaman_Airport
4562;LTCR;medium_airport;Mardin Airport;37.223300933800004;40.6316986084;1729;AS;TR;TR-47;Mardin;yes;LTCR;MQM;;;https://en.wikipedia.org/wiki/Mardin_Airport
44491;LTCS;medium_airport;Şanlıurfa GAP Airport;37.445663;38.895592;2708;AS;TR;TR-63;Şanlıurfa;yes;LTCS;GNY;;http://gap.dhmi.gov.tr/havaalanlari/home.aspx?hv=36;https://en.wikipedia.org/wiki/Şanlıurfa_GAP_Airport
44790;LTCT;medium_airport;Iğdır Airport;39.976627;43.876648;3101;AS;TR;TR-76;Iğdır;yes;LTCT;IGD;;http://igdır.dhmi.gov.tr/;https://en.wikipedia.org/wiki/Iğdır_Airport
316546;LTCV;medium_airport;Şırnak Şerafettin Elçi Airport;37.3647;42.0582;2038;AS;TR;TR-73;Şırnak;yes;LTCV;NKT;;;https://en.wikipedia.org/wiki/%C5%9E%C4%B1rnak_Airport
317863;LTCW;medium_airport;Hakkari Yüksekova Airport;37.5497;44.2381;6400;AS;TR;TR-30;Hakkari;yes;LTCW;YKO;;;https://en.wikipedia.org/wiki/Hakkari_Y%C3%BCksekova_Airport
44484;LTDA;medium_airport;Hatay Airport;36.362778;36.282223;269;AS;TR;TR-31;Antakya;yes;LTDA;HTY;;;https://en.wikipedia.org/wiki/Hatay_Airport
4565;LTFC;medium_airport;Süleyman Demirel International Airport;37.8554;30.368401;2835;AS;TR;TR-32;Isparta;yes;LTFC;ISE;;http://www.dhmi.gov.tr/dosyalar/limanvemeydanlar/sdemirel/sdemirel.asp;https://en.wikipedia.org/wiki/S%C3%BCleyman_Demirel_Airport
4566;LTFD;medium_airport;Balıkesir Koca Seyit Airport;39.5546;27.0138;50;AS;TR;TR-10;Edremit;yes;LTFD;EDO;;;https://en.wikipedia.org/wiki/Bal%C4%B1kesir_Koca_Seyit_Airport
4567;LTFE;large_airport;Milas Bodrum International Airport;37.250599;27.664301;21;AS;TR;TR-48;Bodrum;yes;LTFE;BJV;;;https://en.wikipedia.org/wiki/Milas-Bodrum_Airport
44487;LTFG;medium_airport;Gazipaşa-Alanya Airport;36.299217;32.300598;92;AS;TR;TR-07;Gazipaşa;yes;LTFG;GZP;;http://www.gzpairport.com/;https://en.wikipedia.org/wiki/Gazipa%C5%9Fa_Airport
4568;LTFH;medium_airport;Samsun-Çarşamba Airport;41.26556;36.54861;18;AS;TR;TR-55;Samsun;yes;LTFH;SZF;;http://www.carsamba.dhmi.gov.tr/havaalanlari/default.aspx?hv=32;https://en.wikipedia.org/wiki/%C3%87ar%C5%9Famba_Airport
4569;LTFJ;large_airport;Istanbul Sabiha Gökçen International Airport;40.898602;29.3092;312;AS;TR;TR-34;Pendik, Istanbul;yes;LTFJ;SAW;;http://www.sgairport.com/;https://en.wikipedia.org/wiki/Istanbul_Sabiha_G%C3%B6k%C3%A7en_International_Airport
317457;LTFM;large_airport;İstanbul Airport;41.261297;28.741951;325;EU;TR;TR-34;Arnavutköy, Istanbul;yes;LTFM;IST;;http://www.igairport.com/en;https://en.wikipedia.org/wiki/Istanbul_Airport
4570;LUBL;medium_airport;Bălți International Airport;47.837666;27.781108;758;EU;MD;MD-RS;Bălți;no;LUBL;BZY;;;https://en.wikipedia.org/wiki/Bălți_International_Airport
4630;LUBM;medium_airport;Mărculești Air Base;47.862701;28.212799;312;EU;MD;MD-FR;Mărculeşti;no;LUBM;;;;https://en.wikipedia.org/wiki/Mărculești_Air_Force_Base
44412;LUCH;medium_airport;Cahul International Airport;45.8438;28.2637;652;EU;MD;MD-CH;Cahul;no;LUCH;;;;https://en.wikipedia.org/wiki/Cahul_International_Airport
4571;LUKK;medium_airport;Chişinău International Airport;46.9277;28.931;399;EU;MD;MD-CU;Chişinău;yes;LUKK;RMO;;http://www.airport.md/;https://en.wikipedia.org/wiki/Chi%C5%9Fin%C4%83u_International_Airport
31864;LUTR;medium_airport;Tiraspol Airport;46.868099;29.590599;141;EU;MD;MD-SN;Tiraspol;no;LUTR;;;;https://en.wikipedia.org/wiki/Tiraspol_Airport
4572;LWOH;medium_airport;Ohrid St. Paul the Apostle Airport;41.18;20.7423;2313;EU;MK;MK-003;Ohrid;yes;LWOH;OHD;;http://ohd.airports.com.mk/;https://en.wikipedia.org/wiki/Ohrid_Airport
4573;LWSK;large_airport;Skopje International Airport;41.958087;21.622581;781;EU;MK;MK-008;Ilinden;yes;LWSK;SKP;;http://skp.airports.com.mk/;https://en.wikipedia.org/wiki/Skopje_Airport
4574;LXGB;large_airport;Gibraltar Airport;36.151199;-5.34966;12;EU;GI;GI-U-A;Gibraltar;yes;LXGB;GIB;;https://www.gibraltarairport.gi/;https://en.wikipedia.org/wiki/Gibraltar_Airport
4610;LYBE;large_airport;Belgrade Nikola Tesla Airport;44.818401;20.309099;335;EU;RS;RS-00;Belgrade;yes;LYBE;BEG;;http://www.beg.aero/;https://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport
4611;LYBT;medium_airport;Batajnica Air Base;44.935299;20.2575;265;EU;RS;RS-00;Zemun;no;LYBT;BJY;;;https://en.wikipedia.org/wiki/Batajnica_Air_Base
31872;LYKV;medium_airport;Morava Airport;43.817519;20.586662;686;EU;RS;RS-18;Kraljevo;yes;LYKV;KVO;;;https://en.wikipedia.org/wiki/Morava_Airport
4612;LYNI;medium_airport;Niš Constantine the Great Airport;43.337009;21.85451;648;EU;RS;RS-20;Niš;yes;LYNI;INI;;;https://en.wikipedia.org/wiki/Ni%C5%A1_Constantine_the_Great_Airport
4613;LYPG;large_airport;Podgorica Airport / Podgorica Golubovci Airbase;42.359402;19.2519;141;EU;ME;ME-16;Podgorica;yes;LYPG;TGD;;https://montenegroairports.com/en/podgorica-airport/;https://en.wikipedia.org/wiki/Podgorica_Airport
4615;LYTV;medium_airport;Tivat Airport;42.404701232910156;18.72330093383789;20;EU;ME;ME-19;Tivat;yes;LYTV;TIV;;http://www.montenegroairports.com/?menu=3;https://en.wikipedia.org/wiki/Tivat_Airport
4617;LZIB;large_airport;M. R. Štefánik Airport;48.1702;17.2127;436;EU;SK;SK-BL;Bratislava;yes;LZIB;BTS;;;https://en.wikipedia.org/wiki/M._R._%C5%A0tef%C3%A1nik_Airport
4618;LZKZ;medium_airport;Košice International Airport;48.663101;21.2411;755;EU;SK;SK-KI;Košice;yes;LZKZ;KSC;;;https://en.wikipedia.org/wiki/Ko%C5%A1ice_International_Airport
4619;LZMC;medium_airport;Malacky/Kuchyňa Air Base;48.402;17.118401;679;EU;SK;SK-BL;Kuchyňa;no;LZMC;;;;https://en.wikipedia.org/wiki/Malacky_Air_Base
4620;LZPP;medium_airport;Piešťany Airport;48.62519836425781;17.828399658203125;545;EU;SK;SK-TA;Piešťany;no;LZPP;PZY;;http://www.ba.psg.sk/prezenta/airport-piestany/;https://en.wikipedia.org/wiki/Pie%C5%A1%C5%A5any_Airport
4621;LZSL;medium_airport;Sliač Airport;48.63779830932617;19.13409996032715;1043;EU;SK;SK-BC;Sliač;yes;LZSL;SLD;;http://www.airportsliac.sk/home-engle.html;https://en.wikipedia.org/wiki/Slia%C4%8D_Airport
4623;LZTT;medium_airport;Poprad-Tatry Airport;49.073601;20.2411;2356;EU;SK;SK-PV;Poprad;yes;LZTT;TAT;;https://www.popradtatry.aero/;https://en.wikipedia.org/wiki/Poprad-Tatry_Airport
4624;LZZI;medium_airport;Žilina-Dolný Hričov Airport;49.233292;18.613386;1020;EU;SK;SK-ZI;Dolný Hričov;no;LZZI;ILZ;;;https://en.wikipedia.org/wiki/%C5%BDilina_Airport
4626;MBGT;medium_airport;JAGS McCartney International Airport;21.4445;-71.142303;13;NA;TC;TC-GT;Cockburn Town;yes;MBGT;GDT;;;https://en.wikipedia.org/wiki/JAGS_McCartney_International_Airport
4627;MBNC;medium_airport;North Caicos Airport;21.916094;-71.942954;10;NA;TC;TC-NC;North Caicos;yes;MBNC;NCA;;;https://en.wikipedia.org/wiki/North_Caicos_Airport
4628;MBPV;large_airport;Providenciales International Airport;21.773697;-72.268321;15;NA;TC;TC-PR;Providenciales;yes;MBPV;PLS;;;https://en.wikipedia.org/wiki/Providenciales_International_Airport
4629;MBSC;medium_airport;South Caicos Airport;21.515699;-71.528503;6;NA;TC;TC-SC;South Caicos;yes;MBSC;XSC;;;https://en.wikipedia.org/wiki/South_Caicos_Airport
4632;MDBH;medium_airport;Maria Montez International Airport;18.25149917602539;-71.12039947509766;10;NA;DO;DO-04;Barahona;yes;MDBH;BRX;;;https://en.wikipedia.org/wiki/Mar%C3%ADa_Montez_International_Airport
4633;MDCR;medium_airport;Cabo Rojo Airport;17.929000854492188;-71.6447982788086;262;NA;DO;DO-16;Cabo Rojo;no;MDCR;CBJ;;;https://en.wikipedia.org/wiki/Cabo_Rojo_Airport
30673;MDCY;medium_airport;Samaná El Catey International Airport;19.269259;-69.737405;30;NA;DO;DO-20;Samana;yes;MDCY;AZS;;;https://en.wikipedia.org/wiki/Saman%C3%A1_El_Catey_International_Airport
4634;MDJB;medium_airport;La Isabela International Airport;18.572500228881836;-69.98560333251953;98;NA;DO;DO-01;La Isabela;yes;MDJB;JBQ;;;https://en.wikipedia.org/wiki/La_Isabela_International_Airport
4635;MDLR;large_airport;Casa De Campo International Airport;18.452222;-68.911111;213;NA;DO;DO-12;La Romana;yes;MDLR;LRM;;http://romanaairport.com;https://en.wikipedia.org/wiki/La_Romana_International_Airport
4636;MDPC;large_airport;Punta Cana International Airport;18.5674;-68.363403;47;NA;DO;DO-11;Punta Cana;yes;MDPC;PUJ;;https://www.puntacanainternationalairport.com/;https://en.wikipedia.org/wiki/Punta_Cana_International_Airport
4637;MDPP;medium_airport;Gregorio Luperon International Airport;19.7579;-70.57;15;NA;DO;DO-18;Puerto Plata;yes;MDPP;POP;;https://aeropuertopuertoplata.com/?q=en;https://en.wikipedia.org/wiki/Gregorio_Luper%C3%B3n_International_Airport
4638;MDSD;large_airport;Las Américas International Airport;18.42970085144;-69.668899536133;59;NA;DO;DO-01;Santo Domingo;yes;MDSD;SDQ;;http://www.aerodom.com/app/do/lasamericas.aspx;https://en.wikipedia.org/wiki/Las_Am%C3%A9ricas_International_Airport
4639;MDSI;medium_airport;San Isidro Air Base;18.503700256347656;-69.76170349121094;111;NA;DO;DO-01;San Isidro;no;MDSI;;;;https://en.wikipedia.org/wiki/San_Isidro_Air_Base
4640;MDST;medium_airport;Cibao International Airport;19.406099319458008;-70.60469818115234;565;NA;DO;DO-25;Santiago;yes;MDST;STI;;;https://en.wikipedia.org/wiki/Cibao_International_Airport
4643;MGCB;medium_airport;Coban Airport;15.469;-90.4067;4339;NA;GT;GT-AV;Coban;no;MGCB;CBV;;;https://en.wikipedia.org/wiki/Cob%C3%A1n_Airport
4644;MGGT;large_airport;La Aurora Airport;14.5833;-90.527496;4952;NA;GT;GT-GU;Guatemala City;yes;MGGT;GUA;;;https://en.wikipedia.org/wiki/La_Aurora_International_Airport
4645;MGPB;medium_airport;Puerto Barrios Airport;15.7309;-88.583801;33;NA;GT;GT-IZ;Puerto Barrios;yes;MGPB;PBR;;;https://en.wikipedia.org/wiki/Puerto_Barrios_Airport
4646;MGRB;medium_airport;Rubelsanto Airport;15.992;-90.445297;426;NA;GT;GT-AV;Rubelsanto;no;MGRB;RUV;;;https://en.wikipedia.org/wiki/Rubelsanto_Airport
4647;MGRT;medium_airport;Retalhuleu Airport;14.521431;-91.697001;656;NA;GT;GT-RE;Retalhuleu;no;MGRT;RER;;;https://en.wikipedia.org/wiki/Retalhuleu_Airport
4648;MGSJ;medium_airport;San José Airport;13.936200141899999;-90.83580017090001;29;NA;GT;GT-ES;Puerto San José;yes;MGSJ;GSJ;;;https://en.wikipedia.org/wiki/San_Jos%C3%A9_Airport
4649;MGTK;medium_airport;Mundo Maya International Airport;16.913799;-89.866402;427;NA;GT;GT-PE;San Benito;yes;MGMM;FRS;;;https://en.wikipedia.org/wiki/Mundo_Maya_International_Airport
4660;MHLC;medium_airport;Goloson International Airport;15.7425;-86.852997;39;NA;HN;HN-AT;La Ceiba;yes;MHLC;LCE;;;https://en.wikipedia.org/wiki/Golos%C3%B3n_International_Airport
4661;MHLM;medium_airport;Ramón Villeda Morales International Airport;15.4526;-87.923599;91;NA;HN;HN-CR;San Pedro Sula;yes;MHLM;SAP;;;https://en.wikipedia.org/wiki/Ram%C3%B3n_Villeda_Morales_International_Airport
4662;MHNJ;medium_airport;La Laguna Airport;16.4454;-85.906601;49;NA;HN;HN-IB;Guanaja;yes;MHNJ;GJA;;;https://en.wikipedia.org/wiki/Guanaja_Airport
4663;MHRO;medium_airport;Juan Manuel Gálvez International Airport;16.316799;-86.523003;39;NA;HN;HN-IB;Coxen Hole;yes;MHRO;RTB;;;https://en.wikipedia.org/wiki/Juan_Manuel_G%C3%A1lvez_International_Airport
4664;MHSC;medium_airport;Palmerola International Airport / José Enrique Soto Cano Air Base;14.3824;-87.621201;2061;NA;HN;HN-CM;Palmerola;yes;MHPR;XPL;;;https://en.wikipedia.org/wiki/Comayagua_International_Airport
4665;MHTE;medium_airport;Tela Airport;15.7759;-87.4758;7;NA;HN;HN-AT;Tela;no;MHTE;TEA;;;https://en.wikipedia.org/wiki/Tela_Airport
4666;MHTG;medium_airport;Toncontín International Airport;14.0609;-87.217201;3294;NA;HN;HN-FM;Tegucigalpa;yes;MHTG;TGU;;;https://en.wikipedia.org/wiki/Toncont%C3%ADn_International_Airport
4667;MHTJ;medium_airport;Trujillo Airport;15.926599;-85.938573;3;NA;HN;HN-CL;Trujillo;no;MHTJ;TJI;;;https://en.wikipedia.org/wiki/Trujillo_Airport
4679;MKBS;medium_airport;Ian Fleming International Airport;18.404079;-76.969754;90;NA;JM;JM-05;Boscobel;yes;MKBS;OCJ;;http://www.aaj.com.jm/ourairports/index.php#boscobel;https://en.wikipedia.org/wiki/Ian_Fleming_International_Airport
4680;MKJP;large_airport;Norman Manley International Airport;17.935699462890625;-76.7874984741211;10;NA;JM;JM-01;Kingston;yes;MKJP;KIN;;;https://en.wikipedia.org/wiki/Norman_Manley_International_Airport
4681;MKJS;medium_airport;Sangster International Airport;18.5037;-77.913399;4;NA;JM;JM-08;Montego Bay;yes;MKJS;MBJ;;https://www.mbjairport.com/;https://en.wikipedia.org/wiki/Sangster_International_Airport
4682;MKKJ;medium_airport;Ken Jones Airport;18.1987991333;-76.53450012210001;20;NA;JM;JM-04;Ken Jones;no;MKKJ;POT;;;https://en.wikipedia.org/wiki/Ken_Jones_Aerodrome
4683;MKTP;medium_airport;Tinson Pen Airport;17.98859977722168;-76.82379913330078;16;NA;JM;JM-02;Tinson Pen;yes;MKTP;KTP;;;https://en.wikipedia.org/wiki/Tinson_Pen_Airport
4688;MMAA;medium_airport;Aeropuerto Internacional Juan N. Álvarez;16.757126;-99.753113;16;NA;MX;MX-GRO;Ciudad de Acapulco;yes;MMAA;ACA;;;https://en.wikipedia.org/wiki/General_Juan_N._%C3%81lvarez_International_Airport
4690;MMAN;medium_airport;Del Norte International Airport;25.865601;-100.237;1476;NA;MX;MX-NLE;Monterrey;no;MMAN;NTR;ADN;;https://en.wikipedia.org/wiki/Del_Norte_International_Airport
4691;MMAS;medium_airport;Aeropuerto Internacional Jesús Terán Peredo;21.699589;-102.318372;6112;NA;MX;MX-AGU;Aguascalientes;yes;MMAS;AGU;;https://www.aeropuertosgap.com.mx/es/aguascalientes.html;https://en.wikipedia.org/wiki/Lic._Jes%C3%BAs_Ter%C3%A1n_Peredo_International_Airport
4692;MMBT;medium_airport;Bahías de Huatulco International Airport;15.774909;-96.260319;464;NA;MX;MX-OAX;Huatulco;yes;MMBT;HUX;HU1;;https://en.wikipedia.org/wiki/Bah%C3%ADas_de_Huatulco_International_Airport
4693;MMCB;medium_airport;Aeropuerto Internacional Mariano Matamoros;18.833922;-99.261818;4277;NA;MX;MX-MOR;Temixco;no;MMCB;CVJ;;;https://en.wikipedia.org/wiki/General_Mariano_Matamoros_Airport
4694;MMCE;medium_airport;Ciudad del Carmen International Airport;18.65369987487793;-91.79900360107422;10;NA;MX;MX-CAM;Ciudad del Carmen;yes;MMCE;CME;;;https://en.wikipedia.org/wiki/Ciudad_del_Carmen_International_Airport
4697;MMCL;medium_airport;Bachigualato Federal International Airport;24.76504;-107.475228;108;NA;MX;MX-SIN;Culiacán;yes;MMCL;CUL;;;https://en.wikipedia.org/wiki/Bachigualato_Federal_International_Airport
4698;MMCM;medium_airport;Aeropuerto Internacional de Chetumal;18.5047;-88.326797;39;NA;MX;MX-ROO;Chetumal;yes;MMCM;CTM;;http://chetumal.asa.gob.mx/wb/webasa/chetumal_aeropuertos;https://en.wikipedia.org/wiki/Chetumal_International_Airport
4699;MMCN;medium_airport;Ciudad Obregón International Airport;27.39259910583496;-109.83300018310547;243;NA;MX;MX-SON;Ciudad Obregón;yes;MMCN;CEN;;http://obregon.asa.gob.mx/wb/webasa/obregon_aeropuertos;https://en.wikipedia.org/wiki/Ciudad_Obreg%C3%B3n_International_Airport
4700;MMCP;medium_airport;Ingeniero Alberto Acuña Ongay International Airport;19.816799163800003;-90.5002975464;34;NA;MX;MX-CAM;Campeche;yes;MMCP;CPE;;;https://en.wikipedia.org/wiki/Ing._Alberto_Acu%C3%B1a_Ongay_International_Airport
