id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,local_code,home_link,wikipedia_link
5895,SBCZ,medium_airport,Cruzeiro do Sul Airport,-7.59991,-72.769501,637.0,SA,BR,BR-AC,Cruzeiro Do Sul,yes,SBCZ,CZS,AC0002,http://www.infraero.gov.br/index.php/aeroportos/acre/aeroporto-cruzeiro-do-sul.html,https://en.wikipedia.org/wiki/Cruzeiro_do_Sul_International_Airport
5896,SBDN,medium_airport,Presidente Prudente Airport,-22.1751,-51.424599,1477.0,SA,BR,BR-SP,Presidente Prudente,yes,SBDN,PPB,SP0005,http://www.daesp.sp.gov.br/aeroporto-detalhe/?id=879,https://en.wikipedia.org/wiki/Presidente_Prudente_Airport
5897,SBEG,large_airport,Eduardo Gomes International Airport,-3.03861,-60.049702,264.0,SA,BR,BR-AM,Manaus,yes,SBEG,MAO,AM0001,https://airport-manaus.com.br/,https://en.wikipedia.org/wiki/Eduardo_Gomes_International_Airport
5898,SBEK,medium_airport,Jacareacanga Airport,-6.23316,-57.776901,295.0,SA,BR,BR-PA,Jacareacanga,no,SBEK,JCR,PA0011,,
5900,SBFI,medium_airport,Cataratas International Airport,-25.594167,-54.489444,786.0,SA,BR,BR-PR,Foz do Iguaçu,yes,SBFI,IGU,PR0002,,https://en.wikipedia.org/wiki/Foz_do_Igua%C3%A7u_International_Airport
5902,SBFN,medium_airport,Fernando de Noronha Airport,-3.854471,-32.423302,193.0,SA,BR,BR-PE,Fernando de Noronha,yes,SBFN,FEN,PE0003,http://www.ilhadenoronha.com.br/ailha/aviacao_em_noronha.php,https://en.wikipedia.org/wiki/Fernando_de_Noronha_Airport
5906,SBGL,large_airport,Rio Galeão – Tom Jobim International Airport,-22.809999,-43.250557,28.0,SA,BR,BR-RJ,Rio De Janeiro,yes,SBGL,GIG,RJ0001,https://www.riogaleao.com/passageiros,https://en.wikipedia.org/wiki/Rio_de_Janeiro-Gale%C3%A3o_International_Airport
5910,SBGR,large_airport,Guarulhos - Governador André Franco Montoro International Airport,-23.431944,-46.467778,2461.0,SA,BR,BR-SP,São Paulo,yes,SBGR,GRU,SP0002,http://www.aeroportoguarulhos.net/,https://en.wikipedia.org/wiki/S%C3%A3o_Paulo-Guarulhos_International_Airport
5912,SBGV,medium_airport,Coronel Altino Machado Airport,-18.895882,-41.982869,561.0,SA,BR,BR-MG,Governador Valadares,yes,SBGV,GVR,MG0032,,https://en.wikipedia.org/wiki/Governador_Valadares_Airport
5913,SBGW,medium_airport,Edu Chaves Field,-22.791599,-45.2048,1761.0,SA,BR,BR-SP,Guaratinguetá,no,SBGW,GUJ,SP0076,,https://en.wikipedia.org/wiki/Guaratinguet%C3%A1_Airport
5914,SBHT,medium_airport,Altamira Interstate Airport,-3.253144,-52.253938,368.0,SA,BR,BR-PA,Altamira,yes,SBHT,ATM,PA0003,https://www4.infraero.gov.br/aeroportos/aeroporto-de-altamira-para/,https://en.wikipedia.org/wiki/Altamira_Airport
5915,SBIC,medium_airport,Itacoatiara Airport,-3.126539,-58.481668,142.0,SA,BR,BR-AM,Itacoatiara,no,SBIC,ITA,AM0012,,https://pt.wikipedia.org/wiki/Aeroporto_de_Itacoatiara
5916,SBIH,medium_airport,Itaituba Airport,-4.242131,-56.000651,110.0,SA,BR,BR-PA,Itaituba,yes,SBIH,ITB,PA0010,,https://en.wikipedia.org/wiki/Itaituba_Airport
5917,SBIL,medium_airport,Bahia - Jorge Amado Airport,-14.815929,-39.033458,15.0,SA,BR,BR-BA,Ilhéus,yes,SBIL,IOS,BA0004,,https://en.wikipedia.org/wiki/Ilh%C3%A9us_Jorge_Amado_Airport
5918,SBIP,medium_airport,Usiminas Airport,-19.470699,-42.487598,786.0,SA,BR,BR-MG,Ipatinga,yes,SBIP,IPN,MG0007,https://www4.infraero.gov.br/aeroportos/aeroporto-regional-do-vale-do-aco/,https://en.wikipedia.org/wiki/Vale_do_Aço_Regional_Airport
5920,SBIZ,medium_airport,Prefeito Renato Moreira Airport,-5.53129,-47.459999,430.0,SA,BR,BR-MA,Imperatriz,yes,SBIZ,IMP,MA0002,,https://en.wikipedia.org/wiki/Imperatriz_Airport
5922,SBJF,medium_airport,Francisco de Assis Airport,-21.791482,-43.386072,2989.0,SA,BR,BR-MG,Juiz de Fora,yes,SBJF,JDF,MG0016,,https://en.wikipedia.org/wiki/Juiz_de_Fora_Airport
5923,SBJP,medium_airport,Presidente Castro Pinto International Airport,-7.148691,-34.950554,217.0,SA,BR,BR-PB,João Pessoa,yes,SBJP,JPA,PB0001,,https://en.wikipedia.org/wiki/Presidente_Castro_Pinto_International_Airport
5925,SBJV,medium_airport,Lauro Carneiro de Loyola Airport,-26.224501,-48.797401,15.0,SA,BR,BR-SC,Joinville,yes,SBJV,JOI,SC0004,,https://en.wikipedia.org/wiki/Joinville-Lauro_Carneiro_de_Loyola_Airport
5927,SBKP,medium_airport,Viracopos International Airport,-23.007404,-47.134502,2170.0,SA,BR,BR-SP,Campinas,yes,SBKP,VCP,SP0003,http://www.aeroportoviracopos.net/,https://en.wikipedia.org/wiki/Viracopos-Campinas_International_Airport
5929,SBLJ,medium_airport,Lages Airport,-27.782101,-50.281502,3065.0,SA,BR,BR-SC,Lages,yes,SBLJ,LAJ,SC0007,,https://en.wikipedia.org/wiki/Lages_Airport
5931,SBLO,medium_airport,Governador José Richa Airport,-23.333599,-51.1301,1867.0,SA,BR,BR-PR,Londrina,yes,SBLO,LDB,PR0003,,https://en.wikipedia.org/wiki/Londrina_Airport
5932,SBLP,medium_airport,Bom Jesus da Lapa Airport,-13.2621,-43.4081,1454.0,SA,BR,BR-BA,Bom Jesus da Lapa,no,SBLP,LAZ,BA0037,,https://en.wikipedia.org/wiki/Bom_Jesus_da_Lapa_Airport
5934,SBMA,medium_airport,João Correa da Rocha Airport,-5.36859,-49.138,357.0,SA,BR,BR-PA,Marabá,yes,SBMA,MAB,PA0004,,https://en.wikipedia.org/wiki/Marab%C3%A1_Airport
5936,SBMD,medium_airport,Monte Dourado - Serra do Areão Airport,-0.889839,-52.6022,677.0,SA,BR,BR-PA,Almeirim,yes,SBMD,MEU,PA0009,,https://en.wikipedia.org/wiki/Monte_Dourado_Airport
5939,SBMK,medium_airport,Mário Ribeiro Airport,-16.706919,-43.818901,2191.0,SA,BR,BR-MG,Montes Claros,yes,SBMK,MOC,MG0004,https://www4.infraero.gov.br/aeroportos/aeroporto-de-montes-claros-mario-ribeiro/,https://en.wikipedia.org/wiki/Montes_Claros_Airport
5940,SBML,medium_airport,Frank Miloye Milenkowichi–Marília State Airport,-22.196899,-49.926485,2134.0,SA,BR,BR-SP,Marília,yes,SBML,MII,SP0014,https://www.daesp.sp.gov.br/aeroporto-estadual-de-marilia-frank-miloye-milenkowichi/,https://en.wikipedia.org/wiki/Mar%C3%ADlia_Airport
5941,SBMN,medium_airport,Ponta Pelada Airport / Manaus Air Base,-3.14604,-59.986301,267.0,SA,BR,BR-AM,Manaus,no,SBMN,PLL,AM9001,,https://en.wikipedia.org/wiki/Ponta_Pelada_Airport
5942,SBMO,medium_airport,Zumbi dos Palmares Airport,-9.51081,-35.791698,387.0,SA,BR,BR-AL,Maceió,yes,SBMO,MCZ,AL0001,,https://en.wikipedia.org/wiki/Zumbi_dos_Palmares_International_Airport
5943,SBMQ,medium_airport,Macapá - Alberto Alcolumbre International Airport,0.050664,-51.072201,56.0,SA,BR,BR-AP,Macapá,yes,SBMQ,MCP,AP0001,https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-macapa-alberto-alcolumbre/,https://en.wikipedia.org/wiki/Macap%C3%A1_International_Airport
5945,SBMT,medium_airport,Campo de Marte Airport,-23.5091,-46.637798,2371.0,SA,BR,BR-SP,São Paulo,no,SBMT,RTE,SP0007,https://www4.infraero.gov.br/aeroportos/aeroporto-de-sao-paulo-campo-de-marte/,https://en.wikipedia.org/wiki/Campo_de_Marte_Airport
5946,SBMY,medium_airport,Manicoré Airport,-5.81138,-61.278301,174.0,SA,BR,BR-AM,Manicoré,yes,SBMY,MNX,AM0015,,https://en.wikipedia.org/wiki/Manicor%C3%A9_Airport
5948,SBNM,medium_airport,Santo Ângelo Airport,-28.282503,-54.169623,1056.0,SA,BR,BR-RS,Santo Ângelo,yes,SBNM,GEL,RS0008,,https://en.wikipedia.org/wiki/Santo_%C3%82ngelo_Airport
5949,SBNT,medium_airport,Natal Air Force Base,-5.91142,-35.2477,171.0,SA,BR,BR-RN,Natal,no,SBNT,,RN9001,,https://en.wikipedia.org/wiki/Natal_Air_Force_Base
5950,SBOI,medium_airport,Oiapoque Airport,3.85412,-51.797056,53.0,SA,BR,BR-AP,Oiapoque,no,SBOI,OYK,AP0002,,https://pt.wikipedia.org/wiki/Aeroporto_de_Oiapoque
5952,SBPB,medium_airport,Parnaíba - Prefeito Doutor João Silva Filho International Airport,-2.89375,-41.731998,23.0,SA,BR,BR-PI,Parnaíba,yes,SBPB,PHB,PI0002,,https://en.wikipedia.org/wiki/Parna%C3%ADba-Prefeito_Dr._Jo%C3%A3o_Silva_Filho_International_Airport
5953,SBPC,medium_airport,Poços de Caldas - Embaixador Walther Moreira Salles Airport,-21.842529,-46.569768,4138.0,SA,BR,BR-MG,Poços De Caldas,no,SBPC,POO,MG0018,,https://pt.wikipedia.org/wiki/Aeroporto_de_Po%C3%A7os_de_Caldas
5955,SBPJ,medium_airport,Brigadeiro Lysias Rodrigues Airport,-10.2915,-48.356998,774.0,SA,BR,BR-TO,Palmas,yes,SBPJ,PMW,TO0001,https://www4.infraero.gov.br/aeroportos/aeroporto-de-palmas-brigadeiro-lysias-rodrigues/,https://en.wikipedia.org/wiki/Palmas_Airport
5957,SBPL,medium_airport,Senador Nilo Coelho Airport,-9.362422,-40.569098,1263.0,SA,BR,BR-PE,Petrolina,yes,SBPL,PNZ,PE0002,https://www4.infraero.gov.br/aeroportos/aeroporto-de-petrolina-senador-nilo-coelho/,https://en.wikipedia.org/wiki/Petrolina_Airport
5958,SBPN,medium_airport,Porto Nacional Airport,-10.719402,-48.3997,870.0,SA,BR,BR-TO,Porto Nacional,no,SDPE,PNB,TO0003,,https://en.wikipedia.org/wiki/Porto_Nacional_Airport
5959,SBPP,medium_airport,Ponta Porã Airport,-22.549601,-55.702599,2156.0,SA,BR,BR-MS,Ponta Porã,yes,SBPP,PMG,MS0005,https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-ponta-pora/,https://en.wikipedia.org/wiki/Ponta_Por%C3%A3_International_Airport
5962,SBPV,medium_airport,Governador Jorge Teixeira de Oliveira Airport,-8.707854,-63.90242,295.0,SA,BR,BR-RO,Porto Velho,yes,SBPV,PVH,RO0001,,https://en.wikipedia.org/wiki/Governador_Jorge_Teixeira_de_Oliveira_International_Airport
5968,SBRP,medium_airport,Leite Lopes Airport,-21.134314,-47.774053,1805.0,SA,BR,BR-SP,Ribeirão Preto,yes,SBRP,RAO,SP0004,https://www.daesp.sp.gov.br/aeroporto-estadual-de-ribeirao-preto-dr-leite-lopes/,https://en.wikipedia.org/wiki/Leite_Lopes_Airport
313262,SBSG,medium_airport,São Gonçalo do Amarante - Governador Aluízio Alves International Airport,-5.769804,-35.366578,272.0,SA,BR,BR-RN,Natal,yes,SBSG,NAT,RN0001,http://www.natal.aero,https://en.wikipedia.org/wiki/Greater_Natal_International_Airport
5970,SBSJ,medium_airport,Professor Urbano Ernesto Stumpf Airport,-23.2292,-45.8615,2120.0,SA,BR,BR-SP,São José Dos Campos,yes,SBSJ,SJK,SP0008,,https://en.wikipedia.org/wiki/S%C3%A3o_Jos%C3%A9_dos_Campos_Regional_Airport
5971,SBSL,medium_airport,Marechal Cunha Machado International Airport,-2.58536,-44.2341,178.0,SA,BR,BR-MA,São Luís,yes,SBSL,SLZ,MA0001,,https://en.wikipedia.org/wiki/Marechal_Cunha_Machado_International_Airport
5972,SBSM,medium_airport,Santa Maria Airport,-29.711399,-53.688202,287.0,SA,BR,BR-RS,Santa Maria,yes,SBSM,RIA,RS0003,,https://en.wikipedia.org/wiki/Santa_Maria_Airport_(Rio_Grande_do_Sul)
5973,SBSN,medium_airport,Santarém - Maestro Wilson Fonseca International Airport,-2.422423,-54.79306,198.0,SA,BR,BR-PA,Santarém,yes,SBSN,STM,PA0002,https://www4.infraero.gov.br/aeroportos/aeroporto-de-santarem-maestro-wilson-fonseca/,https://en.wikipedia.org/wiki/Santar%C3%A9m-Maestro_Wilson_Fonseca_Airport
5974,SBSP,medium_airport,Congonhas Airport,-23.627657,-46.654601,2631.0,SA,BR,BR-SP,São Paulo,yes,SBSP,CGH,SP0001,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219,https://en.wikipedia.org/wiki/Congonhas-S%C3%A3o_Paulo_International_Airport
5976,SBST,medium_airport,Santos Nero Moura Air Base / Guarujá Airport,-23.928192,-46.300195,13.0,SA,BR,BR-SP,Guarujá,no,SBST,SSZ,SP9006,https://www.fab.mil.br/organizacoes/mostra/50/BASE%20AÉREA%20DE%20SANTOS,https://pt.wikipedia.org/wiki/Base_Aérea_de_Santos
5977,SBSV,large_airport,Deputado Luiz Eduardo Magalhães International Airport,-12.908611,-38.322498,64.0,SA,BR,BR-BA,Salvador,yes,SBSV,SSA,BA0001,https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-salvador-dep-luis-eduardo-magalhaes/web,https://en.wikipedia.org/wiki/Deputado_Lu%C3%ADs_Eduardo_Magalh%C3%A3es_International_Airport
5979,SBTB,medium_airport,Trombetas Airport,-1.4896,-56.396801,167.0,SA,BR,BR-PA,Oriximiná,yes,SBTB,TMT,PA0012,,https://en.wikipedia.org/wiki/Porto_Trombetas_Airport
5982,SBTE,medium_airport,Senador Petrônio Portela Airport,-5.06025,-42.823712,219.0,SA,BR,BR-PI,Teresina,yes,SBTE,THE,PI0001,,https://en.wikipedia.org/wiki/Teresina_Airport
5989,SBTU,medium_airport,Tucuruí Airport,-3.78601,-49.720299,830.0,SA,BR,BR-PA,Tucuruí,yes,SBTU,TUR,PA0007,,https://en.wikipedia.org/wiki/Tucuru%C3%AD_Airport
5990,SBUA,medium_airport,São Gabriel da Cachoeira Airport,-0.14835,-66.9855,249.0,SA,BR,BR-AM,São Gabriel da Cachoeira,yes,SBUA,SJL,AM0003,https://sjlairport.com.br/,https://en.wikipedia.org/wiki/São_Gabriel_da_Cachoeira_Airport
5991,SBUF,medium_airport,Paulo Afonso Airport,-9.40088,-38.250599,883.0,SA,BR,BR-BA,Paulo Afonso,yes,SBUF,PAV,BA0007,https://www4.infraero.gov.br/aeroportos/aeroporto-de-paulo-afonso/,https://en.wikipedia.org/wiki/Paulo_Afonso_Airport
5992,SBUG,medium_airport,Rubem Berta Airport,-29.7822,-57.0382,256.0,SA,BR,BR-RS,Uruguaiana,yes,SBUG,URG,RS0012,,https://en.wikipedia.org/wiki/Ruben_Berta_International_Airport
5993,SBUL,medium_airport,Ten. Cel. Aviador César Bombonato Airport,-18.883579,-48.225936,3094.0,SA,BR,BR-MG,Uberlândia,yes,SBUL,UDI,MG0002,https://www4.infraero.gov.br/aeroportos/aeroporto-de-uberlandia-ten-cel-aviador-cesar-bombonato/,https://en.wikipedia.org/wiki/Uberlândia_Airport
5995,SBUR,medium_airport,Mário de Almeida Franco Airport,-19.764722824097,-47.966110229492,2655.0,SA,BR,BR-MG,Uberaba,yes,SBUR,UBA,,,https://en.wikipedia.org/wiki/Uberaba_Airport
5996,SBVG,medium_airport,Major Brigadeiro Trompowsky Airport,-21.591375,-45.474116,3025.0,SA,BR,BR-MG,Varginha,no,SBVG,VAG,MG0019,,https://en.wikipedia.org/wiki/Varginha_Airport
5997,SBVH,medium_airport,Brigadeiro Camarão Airport,-12.6944,-60.098301,2018.0,SA,BR,BR-RO,Vilhena,yes,SBVH,BVH,RO0003,,https://en.wikipedia.org/wiki/Vilhena_Airport
5998,SBVT,large_airport,Eurico de Aguiar Salles Airport,-20.258,-40.285,34.0,SA,BR,BR-ES,Vitória,yes,SBVT,VIX,ES0001,https://vitoria-airport.com.br,https://en.wikipedia.org/wiki/Eurico_de_Aguiar_Salles_Airport
6000,SBYS,medium_airport,Campo Fontenelle,-21.984692,-47.341207,1968.0,SA,BR,BR-SP,Pirassununga,no,SBYS,QPS,SP9002,,https://pt.wikipedia.org/wiki/Aeródromo_Campo_de_Fontenelle
6001,SCAR,medium_airport,Chacalluta Airport,-18.348499,-70.338699,167.0,SA,CL,CL-AP,Arica,yes,SCAR,ARI,,,https://en.wikipedia.org/wiki/Chacalluta_International_Airport
6002,SCAT,medium_airport,Desierto de Atacama Airport,-27.2611999512,-70.7791976929,670.0,SA,CL,CL-AT,Copiapo,yes,SCAT,CPO,,,https://en.wikipedia.org/wiki/Desierto_de_Atacama_Airport
6003,SCBA,medium_airport,Balmaceda Airport,-45.915968,-71.689499,1722.0,SA,CL,CL-AI,Balmaceda,yes,SCBA,BBA,,https://aeropuertodebalmaceda.cl/,https://en.wikipedia.org/wiki/Balmaceda_Airport
6004,SCBE,medium_airport,Barriles Airport,-22.1411,-70.062897,3475.0,SA,CL,CL-AN,Tocopilla,no,SCBE,TOQ,,,https://en.wikipedia.org/wiki/Barriles_Airport
6007,SCCF,medium_airport,El Loa Airport,-22.498199,-68.903603,7543.0,SA,CL,CL-AN,Calama,yes,SCCF,CJC,,,https://en.wikipedia.org/wiki/El_Loa_Airport
6011,SCCY,medium_airport,Teniente Vidal Airport,-45.5942,-72.106102,1020.0,SA,CL,CL-AI,Coyhaique,no,SCCY,GXQ,,,https://en.wikipedia.org/wiki/Teniente_Vidal_Airfield
6015,SCEL,large_airport,Comodoro Arturo Merino Benítez International Airport,-33.393001556396484,-70.78579711914062,1555.0,SA,CL,CL-RM,Santiago,yes,SCEL,SCL,,http://www.aeropuertosantiago.cl/ingles/index.php,https://en.wikipedia.org/wiki/Comodoro_Arturo_Merino_Ben%C3%ADtez_International_Airport
6017,SCES,medium_airport,Ricardo García Posada Airport,-26.3111,-69.765198,5240.0,SA,CL,CL-AT,El Salvador,yes,SCES,ESR,,,https://en.wikipedia.org/wiki/Ricardo_Garc%C3%ADa_Posada_Airport
6019,SCFM,medium_airport,Captain Fuentes Martinez Airport,-53.2537,-70.319199,104.0,SA,CL,CL-MA,Porvenir,no,SCFM,WPR,,,https://en.wikipedia.org/wiki/Capit%C3%A1n_Fuentes_Mart%C3%ADnez_Airport
6023,SCGZ,medium_airport,Guardiamarina Zañartu Airport,-54.931099,-67.626297,88.0,SA,CL,CL-MA,Puerto Williams,no,SCGZ,WPU,,,https://en.wikipedia.org/wiki/Guardia_Marina_Za%C3%B1artu_Airport
6024,SCHR,medium_airport,Cochrane Airport,-47.243591,-72.58815,643.0,SA,CL,CL-AI,Cochrane,no,SCHR,LGR,,,https://en.wikipedia.org/wiki/Cochrane_Airfield
6025,SCIE,medium_airport,Carriel Sur Airport,-36.772701,-73.063103,26.0,SA,CL,CL-BI,Concepcion,yes,SCIE,CCP,,,https://en.wikipedia.org/wiki/Carriel_Sur_International_Airport
6031,SCNT,medium_airport,Lieutenant Julio Gallardo Airport,-51.67067,-72.529078,217.0,SA,CL,CL-MA,Puerto Natales,yes,SCNT,PNT,,,https://en.wikipedia.org/wiki/Teniente_Julio_Gallardo_Airport
314783,SCQP,medium_airport,La Araucanía Airport,-38.9259,-72.6515,333.0,SA,CL,CL-AR,Temuco,yes,SCQP,ZCO,,,https://en.wikipedia.org/wiki/La_Araucan%C3%ADa_International_Airport
6038,SCRG,medium_airport,La Independencia Airport,-34.173698,-70.775703,1446.0,SA,CL,CL-LI,Rancagua,no,SCRG,,,https://www.dgac.gob.cl/aerodromo-la-independencia-entra-en-funcionamiento/,https://en.wikipedia.org/wiki/Rancagua_de_la_Independencia_Airport
6040,SCSE,medium_airport,La Florida Airport,-29.916201,-71.199501,481.0,SA,CL,CL-CO,La Serena-Coquimbo,yes,SCSE,LSC,,,https://en.wikipedia.org/wiki/La_Florida_Airport_(Chile)
6042,SCTC,medium_airport,Maquehue Airport,-38.766799926758,-72.637100219727,304.0,SA,CL,CL-AR,Temuco,no,SCTC,PZS,,,https://en.wikipedia.org/wiki/Maquehue_Airport
6043,SCTE,medium_airport,El Tepual Airport,-41.43889999389648,-73.09400177001953,294.0,SA,CL,CL-LL,Puerto Montt,yes,SCTE,PMC,,,https://en.wikipedia.org/wiki/El_Tepual_Airport
6044,SCTL,medium_airport,Panguilemo Airport,-35.3778,-71.6017,371.0,SA,CL,CL-ML,Talca,no,SCTL,TLX,,,https://en.wikipedia.org/wiki/Panguilemo_Airport
6048,SCVD,medium_airport,Pichoy Airport,-39.6500015259,-73.0860977173,59.0,SA,CL,CL-LR,Valdivia,yes,SCVD,ZAL,,,https://en.wikipedia.org/wiki/Pichoy_Airport
6050,SCVM,medium_airport,Viña del Mar Airport,-32.9496,-71.4786,461.0,SA,CL,CL-VS,Viña del Mar,no,SCVM,KNA,,,https://en.wikipedia.org/wiki/Vi%C3%B1a_del_Mar_Airport
6054,SECU,medium_airport,Mariscal Lamar Airport,-2.88947,-78.984398,8306.0,SA,EC,EC-A,Cuenca,yes,SECU,CUE,,,https://en.wikipedia.org/wiki/Mariscal_Lamar_International_Airport
6056,SEGU,large_airport,José Joaquín de Olmedo International Airport,-2.15742,-79.883598,19.0,SA,EC,EC-G,Guayaquil,yes,SEGU,GYE,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Joaqu%C3%ADn_de_Olmedo_International_Airport
6061,SELT,medium_airport,Cotopaxi International Airport,-0.906833,-78.615799,9205.0,SA,EC,EC-X,Latacunga,yes,SELT,LTX,,,https://en.wikipedia.org/wiki/Cotopaxi_International_Airport
6066,SEMT,medium_airport,Eloy Alfaro International Airport,-0.9460780024528505,-80.67880249023438,48.0,SA,EC,EC-M,Manta,yes,SEMT,MEC,,,https://en.wikipedia.org/wiki/Manta_Air_Base
308273,SEQM,large_airport,Mariscal Sucre International Airport,-0.125399,-78.354306,7841.0,SA,EC,EC-P,Quito,yes,SEQM,UIO,UIO,https://www.aeropuertoquito.aero/?lang=en,https://en.wikipedia.org/wiki/Mariscal_Sucre_International_Airport
6076,SESA,medium_airport,General Ulpiano Paez Airport,-2.210057,-80.985067,18.0,SA,EC,EC-25,Salinas,no,SESA,SNC,,,https://en.wikipedia.org/wiki/General_Ulpiano_Paez_Airport
6084,SETN,medium_airport,Carlos Concha Torres International Airport,0.978519,-79.626602,32.0,SA,EC,EC-E,Tachina,yes,SETN,ESM,,,https://en.wikipedia.org/wiki/Colonel_Carlos_Concha_Torres_Airport
6088,SGAS,large_airport,Silvio Pettirossi International Airport.,-25.240156,-57.519227,292.0,SA,PY,PY-11,Asunción,yes,SGAS,ASU,,,https://en.wikipedia.org/wiki/Silvio_Pettirossi_International_Airport
6089,SGAY,medium_airport,Aeropuerto Nacional de Juan De Ayolas,-27.378379,-56.856791,223.0,SA,PY,PY-8,Ayolas,no,SGAY,AYO,,,https://en.wikipedia.org/wiki/Juan_de_Ayolas_Airport
29851,SGEN,large_airport,Aeropuerto Internacional Tte. Amin Ayub González,-27.221691,-55.833807,659.0,SA,PY,PY-7,Encarnación,yes,SGEN,ENO,,,https://en.wikipedia.org/wiki/Teniente_Amin_Ayub_Gonzalez_Airport
6091,SGES,large_airport,Aeropuerto Internacional Guaraní,-25.457186,-54.839544,846.0,SA,PY,PY-10,Ciudad del Este,yes,SGES,AGT,,,https://en.wikipedia.org/wiki/Guarani_International_Airport
6092,SGIB,medium_airport,Aeropuerto Nacional de Itaipú,-25.407268,-54.620805,762.0,SA,PY,PY-10,Itaipú,no,SGIB,,,,https://en.wikipedia.org/wiki/Itaipu_Airport
6095,SGPJ,medium_airport,Dr. Augusto Roberto Fuster Airport,-22.641427,-55.829993,1873.0,SA,PY,PY-13,Pedro Juan Caballero,no,SGPJ,PJC,,,https://en.wikipedia.org/wiki/Dr._Augusto_Roberto_Fuster_International_Airport
6098,SKAP,medium_airport,Gomez Nino Apiay Air Base,4.07607,-73.5627,1207.0,SA,CO,CO-MET,Apiay,no,SKAP,API,APY,,https://en.wikipedia.org/wiki/Captain_Luis_F._G%C3%B3mez_Ni%C3%B1o_Air_Base
6099,SKAR,medium_airport,El Eden Airport,4.45278,-75.7664,3990.0,SA,CO,CO-QUI,Armenia,yes,SKAR,AXM,AXM,,https://en.wikipedia.org/wiki/El_Ed%C3%A9n_Airport
6104,SKBO,large_airport,El Dorado International Airport,4.70159,-74.1469,8361.0,SA,CO,CO-DC,Bogota,yes,SKBO,BOG,BOG,https://eldorado.aero/,https://en.wikipedia.org/wiki/El_Dorado_International_Airport
6105,SKBQ,medium_airport,Ernesto Cortissoz International Airport,10.8896,-74.7808,98.0,SA,CO,CO-ATL,Barranquilla,yes,SKBQ,BAQ,BAQ,,https://en.wikipedia.org/wiki/Ernesto_Cortissoz_International_Airport
6108,SKCC,medium_airport,Camilo Daza International Airport,7.92757,-72.5115,1096.0,SA,CO,CO-NSA,Cúcuta,yes,SKCC,CUC,CUC,,https://en.wikipedia.org/wiki/Camilo_Daza_International_Airport
6110,SKCL,medium_airport,Alfonso Bonilla Aragon International Airport,3.54322,-76.3816,3162.0,SA,CO,CO-VAC,Cali,yes,SKCL,CLO,CLO,https://www.aerocali.com.co/,https://en.wikipedia.org/wiki/Alfonso_Bonilla_Arag%C3%B3n_International_Airport
6112,SKCO,medium_airport,La Florida Airport,1.81442,-78.7492,8.0,SA,CO,CO-NAR,Tumaco,yes,SKCO,TCO,TCO,,https://en.wikipedia.org/wiki/La_Florida_Airport_(Colombia)
6114,SKCV,medium_airport,Coveñas Airport,9.40092,-75.6913,31.0,SA,CO,CO-SUC,Coveñas,no,SKCV,CVE,CVE,,https://en.wikipedia.org/wiki/Cove%C3%B1as_Airport
6115,SKCZ,medium_airport,Las Brujas Airport,9.33274,-75.2856,528.0,SA,CO,CO-SUC,Corozal,yes,SKCZ,CZU,CZU,,https://en.wikipedia.org/wiki/Las_Brujas_Airport_(Colombia)
6120,SKGI,medium_airport,Santiago Vila Airport,4.27624,-74.7967,900.0,SA,CO,CO-CUN,Girardot,no,SKGI,GIR,GIR,,https://en.wikipedia.org/wiki/Santiago_Vila_Airport
6129,SKLM,medium_airport,Jorge Isaac Airport,11.2325,-72.4901,281.0,SA,CO,CO-LAG,La Mina-Maicao,no,SKLM,MCJ,LMA,,https://en.wikipedia.org/wiki/Jorge_Isaacs_Airport
6132,SKMD,medium_airport,Enrique Olaya Herrera Airport,6.220549,-75.590582,4949.0,SA,CO,CO-ANT,Medellín,yes,SKMD,EOH,EOH,,https://en.wikipedia.org/wiki/Enrique_Olaya_Herrera_International_Airport
6139,SKMU,medium_airport,Fabio Alberto Leon Bentley Airport,1.25366,-70.2339,680.0,SA,CO,CO-VAU,Mitú,yes,SKMU,MVP,MVP,,https://en.wikipedia.org/wiki/Fabio_Alberto_Le%C3%B3n_Bentley_Airport
6142,SKOC,medium_airport,Aguas Claras Airport,8.31506,-73.3583,3850.0,SA,CO,CO-NSA,Ocaña,no,SKOC,OCV,OCV,,https://en.wikipedia.org/wiki/Aguas_Claras_Airport
6152,SKPQ,medium_airport,German Olano Air Base,5.48361,-74.6574,566.0,SA,CO,CO-CUN,La Dorada,no,SKPQ,PAL,PQE,,https://en.wikipedia.org/wiki/Captain_Germ%C3%A1n_Olano_Moreno_Air_Base
6157,SKQU,medium_airport,Mariquita Airport,5.21256,-74.8836,1531.0,SA,CO,CO-TOL,Mariquita,no,SKQU,MQU,MQU,,https://en.wikipedia.org/wiki/Mariquita_Airport
